id,outbreak_number,start_weekday,who_region,country,location,start_date,end_date,total_suspected_cases,total_confirmed_cases,total_deaths,duration,right_censored,EpiPeriod,temporal_scale,spatial_scale,location_period_id,threshold.per.week,population,run_country,duplicated_at_same_spatial_scale,manually_selected,duplicated_at_different_spatial_scale,time_to_peak (weeks)
afr::cmr::north::garoua2healthdistrict_1,1,Monday,AFR,CMR,afr::cmr::north::garoua2healthdistrict,2011-08-29,2011-12-18,63,,1,112,no,complete,weekly,admin2,13111,0,69623.8,CMR,,yes,,3
afr::cmr::north::garoua2healthdistrict_2,2,Monday,AFR,CMR,afr::cmr::north::garoua2healthdistrict,2019-07-08,2019-11-03,54,,,119,yes,incomplete,weekly,admin2,13111,0,86915.8,CMR,,yes,|afr::cmr::north::garoua2healthdistrict_2,5
afr::cmr::north::golombehealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::north::golombehealthdistrict,2010-09-20,2010-11-07,22,,0,49,no,complete,weekly,admin2,13112,0,76209,CMR,,yes,,3
afr::cmr::north::golombehealthdistrict_3,3,Monday,AFR,CMR,afr::cmr::north::golombehealthdistrict,2011-07-04,2011-09-18,91,,4,77,no,complete,weekly,admin2,13112,0,78159.7,CMR,,yes,,7
afr::cmr::north::guiderhealthdistrict_2,2,Monday,AFR,CMR,afr::cmr::north::guiderhealthdistrict,2011-08-22,2011-11-27,76,,1,98,no,complete,weekly,admin2,13113,0,207495.4,CMR,,yes,,12
afr::cmr::north::lagdohealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::north::lagdohealthdistrict,2011-05-23,2011-12-04,468,,14,196,no,complete,weekly,admin2,13114,0,159013.2,CMR,,yes,,8
afr::cmr::north::mayooulohealthdistrict_2,2,Monday,AFR,CMR,afr::cmr::north::mayooulohealthdistrict,2014-09-01,2014-12-14,163,,5,105,no,complete,weekly,admin2,13115,0,136269.4,CMR,,yes,,12
afr::cmr::north::mayooulohealthdistrict_3,3,Monday,AFR,CMR,afr::cmr::north::mayooulohealthdistrict,2015-09-28,2015-11-08,7,,1,42,no,complete,weekly,admin2,13115,0,140548.1,CMR,,yes,,3
afr::cmr::north::pitoahealthdistrict_4,4,Monday,AFR,CMR,afr::cmr::north::pitoahealthdistrict,2011-05-30,2011-11-20,679,,22,175,no,complete,weekly,admin2,13117,0,142828.7,CMR,,yes,,3
afr::cmr::north::pitoahealthdistrict_5,5,Monday,AFR,CMR,afr::cmr::north::pitoahealthdistrict,2018-08-06,2018-12-02,129,,,119,yes,complete,weekly,admin2,13117,0,210324.1,CMR,,yes,|afr::cmr::north::pitoahealthdistrict_5,8
afr::cmr::north::reyboubahealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::north::reyboubahealthdistrict,2011-07-18,2011-11-20,267,,23,126,no,complete,weekly,admin2,13119,0,152554.1,CMR,,yes,,6
afr::cmr::north::tchollirehealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::north::tchollirehealthdistrict,2011-08-15,2011-11-20,367,,3,98,no,complete,weekly,admin2,13120,0,169901.5,CMR,,yes,,3
afr::cmr::southwest::bueahealthdistrict_3,3,Monday,AFR,CMR,afr::cmr::southwest::bueahealthdistrict,2011-02-14,2011-09-18,504,,9,217,no,complete,weekly,admin2,13156,0,143542.8,CMR,,yes,,19
afr::cmr::southwest::kumbahealthdistrict_2,2,Monday,AFR,CMR,afr::cmr::southwest::kumbahealthdistrict,2011-01-03,2011-10-09,308,,3,280,no,complete,weekly,admin2,13162,0,190369.2,CMR,,yes,,3
afr::cmr::southwest::muyukahealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::southwest::muyukahealthdistrict,2011-01-03,2011-06-26,74,,1,175,no,complete,weekly,admin2,13167,0,129191.8,CMR,,yes,,5
afr::cmr::southwest::tikohealthdistrict_2,2,Monday,AFR,CMR,afr::cmr::southwest::tikohealthdistrict,2011-01-31,2011-12-18,1003,,5,322,no,complete,weekly,admin2,13169,0,191396.5,CMR,,yes,,23
afr::cmr::southwest::tombelhealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::southwest::tombelhealthdistrict,2010-11-15,2011-01-30,164,,2,77,no,complete,weekly,admin2,13170,0,57174.4,CMR,,yes,,7
afr::cmr::west::foumbanhealthdistrict_2,2,Monday,AFR,CMR,afr::cmr::west::foumbanhealthdistrict,2011-03-28,2011-07-17,271,,17,112,no,complete,weekly,admin2,13183,0,141256,CMR,,yes,,9
afr::cmr::west::foumbothealthdistrict_2,2,Monday,AFR,CMR,afr::cmr::west::foumbothealthdistrict,2011-04-25,2011-10-16,640,,31,175,no,complete,weekly,admin2,13184,0,90589.6,CMR,,yes,,5
afr::cmr::west::kouoptamohealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::west::kouoptamohealthdistrict,2011-05-09,2011-08-28,69,,2,112,no,complete,weekly,admin2,13187,0,80583.2,CMR,,yes,,3
afr::cmr::west::mifihealthdistrict_1,1,Monday,AFR,CMR,afr::cmr::west::mifihealthdistrict,2011-05-30,2011-08-07,29,,2,70,no,complete,weekly,admin2,13191,0,354080.5,CMR,,yes,,3
afr::cod::bandundu::bolobohealthdistrict_1,1,Monday,AFR,COD,afr::cod::bandundu::bolobohealthdistrict,2011-05-30,2011-10-23,1324.5,,55.5,147,no,complete,weekly,admin2,14207,0,229360.4,COD,,yes,,3
afr::cod::bandundu::bolobohealthdistrict_2,2,Monday,AFR,COD,afr::cod::bandundu::bolobohealthdistrict,2012-02-13,2012-06-10,420,,4,119,no,complete,weekly,admin2,14207,0,223286.5,COD,,yes,,3
afr::cod::bandundu::bolobohealthdistrict_3,3,Monday,AFR,COD,afr::cod::bandundu::bolobohealthdistrict,2012-08-13,2012-10-07,138.5,,1,56,no,complete,weekly,admin2,14207,0,223286.5,COD,,yes,,3
afr::cod::bandundu::bosobehealthdistrict_1,1,Monday,AFR,COD,afr::cod::bandundu::bosobehealthdistrict,2011-08-29,2011-11-20,121.5,,12,84,no,complete,weekly,admin2,14208,0,229360.4,COD,,yes,,3
afr::cod::bandundu::ipamuhealthdistrict_1,1,Monday,AFR,COD,afr::cod::bandundu::ipamuhealthdistrict,2011-08-22,2011-10-23,101.5,,10,63,no,complete,weekly,admin2,14209,0,229360.4,COD,,yes,,3
afr::cod::bandundu::mokalahealthdistrict_1,1,Monday,AFR,COD,afr::cod::bandundu::mokalahealthdistrict,2011-10-03,2011-11-06,16,,0,35,no,complete,weekly,admin2,14752,0,161599,COD,,yes,,3
afr::cod::basuele::aketihealthdistrict_1,1,Monday,AFR,COD,afr::cod::basuele::aketihealthdistrict,2017-01-23,2017-04-23,356,,10,91,yes,incomplete,weekly,admin2,14211,0,126809.3,COD,,yes,,3
afr::cod::equateur::bangabolahealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::bangabolahealthdistrict,2011-10-24,2011-12-25,28,,2,63,no,complete,weekly,admin2,14770,0,66790.5,COD,,yes,,3
afr::cod::equateur::basankusuhealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::basankusuhealthdistrict,2011-10-24,2011-12-04,11.5,,1,42,no,complete,weekly,admin2,14215,0,183829.5,COD,,yes,,3
afr::cod::equateur::bingahealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::bingahealthdistrict,2013-02-18,2013-06-16,73,,1,119,no,complete,weekly,admin2,14217,0,141239.1,COD,,yes,,4
afr::cod::equateur::bolengehealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::bolengehealthdistrict,2012-04-30,2012-11-04,96,,0,189,yes,incomplete,weekly,admin2,14222,0,109678.6,COD,,yes,,3
afr::cod::equateur::bolengehealthdistrict_4,4,Monday,AFR,COD,afr::cod::equateur::bolengehealthdistrict,2016-04-25,2017-04-30,302,,12,371,yes,incomplete,weekly,admin2,14222,0,128908,COD,,yes,,13
afr::cod::equateur::irebuhealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::irebuhealthdistrict,2016-07-04,2016-09-25,60,,6,84,yes,incomplete,weekly,admin2,14245,0,23566.3,COD,,yes,,6
afr::cod::equateur::irebuhealthdistrict_2,2,Monday,AFR,COD,afr::cod::equateur::irebuhealthdistrict,2018-02-05,2018-05-27,166,,11,112,yes,incomplete,weekly,admin2,14245,0,25269.2,COD,,yes,,6
afr::cod::equateur::lilangabobangihealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::lilangabobangihealthdistrict,2012-03-19,2012-09-30,120,,4.5,196,no,complete,weekly,admin2,14246,0,19512.5,COD,,yes,,6
afr::cod::equateur::lilangabobangihealthdistrict_2,2,Monday,AFR,COD,afr::cod::equateur::lilangabobangihealthdistrict,2018-03-19,2018-06-10,51,,11,84,yes,complete,weekly,admin2,14246,0,30005.1,COD,,yes,,3
afr::cod::equateur::lukolelahealthdistrict_2,2,Monday,AFR,COD,afr::cod::equateur::lukolelahealthdistrict,2011-06-13,2011-10-23,504,,11.5,133,no,complete,weekly,admin2,14252,0,105749.6,COD,,yes,,6
afr::cod::equateur::lukolelahealthdistrict_3,3,Monday,AFR,COD,afr::cod::equateur::lukolelahealthdistrict,2016-08-01,2016-09-25,30,,2,56,yes,complete,weekly,admin2,14252,0,126086.4,COD,,yes,,3
afr::cod::equateur::lukolelahealthdistrict_6,6,Monday,AFR,COD,afr::cod::equateur::lukolelahealthdistrict,2018-02-19,2018-10-14,390,,13,238,yes,incomplete,weekly,admin2,14252,0,137568.3,COD,,yes,,4
afr::cod::equateur::makanzahealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::makanzahealthdistrict,2011-05-09,2011-11-13,429.5,,10.5,189,yes,incomplete,weekly,admin2,14981,0,104514.1,COD,,yes,,5
afr::cod::equateur::makanzahealthdistrict_2,2,Monday,AFR,COD,afr::cod::equateur::makanzahealthdistrict,2012-04-02,2012-09-23,792,,29,175,yes,incomplete,weekly,admin2,14981,0,108796.7,COD,,yes,,4
afr::cod::equateur::makanzahealthdistrict_3,3,Monday,AFR,COD,afr::cod::equateur::makanzahealthdistrict,2016-06-20,2016-10-23,540,,15,126,no,incomplete,weekly,admin2,14981,0,126146.7,COD,,yes,,6
afr::cod::equateur::makanzahealthdistrict_4,4,Monday,AFR,COD,afr::cod::equateur::makanzahealthdistrict,2017-02-20,2017-05-21,198,,6,91,yes,incomplete,weekly,admin2,14981,0,131193.3,COD,,yes,,3
afr::cod::equateur::mawuyahealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::mawuyahealthdistrict,2012-02-20,2012-07-08,14.5,,2,140,no,complete,weekly,admin2,14254,0,108384.2,COD,,yes,,3
afr::cod::equateur::mbandakahealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::mbandakahealthdistrict,2016-06-06,2017-07-23,276,,6,413,yes,incomplete,weekly,admin2,14256,0,208251.6,COD,,yes,,9
afr::cod::equateur::wangatahealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::wangatahealthdistrict,2011-08-29,2011-11-13,295,,2,77,no,complete,weekly,admin2,14266,0,54249.7,COD,,yes,,3
afr::cod::equateur::wangatahealthdistrict_2,2,Monday,AFR,COD,afr::cod::equateur::wangatahealthdistrict,2012-03-19,2012-07-15,182,,5.5,119,no,complete,weekly,admin2,14266,0,45523.8,COD,,yes,,5
afr::cod::equateur::wangatahealthdistrict_4,4,Monday,AFR,COD,afr::cod::equateur::wangatahealthdistrict,2016-05-30,2016-12-04,739,,6,189,yes,complete,weekly,admin2,14266,0,49277.8,COD,,yes,,5
afr::cod::equateur::wangatahealthdistrict_5,5,Monday,AFR,COD,afr::cod::equateur::wangatahealthdistrict,2017-04-03,2017-07-16,96,,2,105,yes,incomplete,weekly,admin2,14266,0,52673.9,COD,,yes,,5
afr::cod::equateur::zongohealthdistrict_1,1,Monday,AFR,COD,afr::cod::equateur::zongohealthdistrict,2012-03-19,2012-12-16,81,,2,273,yes,incomplete,weekly,admin2,14795,0,59815.9,COD,,yes,,12
afr::cod::hautkatanga_4,4,Monday,AFR,COD,afr::cod::hautkatanga,2018-10-22,2019-06-23,4009,,,245,no,incomplete,weekly,admin1,14992,0,9017331,COD,,yes,|afr::cod::hautkatanga::katubahealthdistrict_1|afr::cod::hautkatanga::kenyahealthdistrict_1|afr::cod::hautkatanga::kilwahealthdistrict_3|afr::cod::hautkatanga::kisangahealthdistrict_2|afr::cod::hautkatanga::lubumbashihealthdistrict_1|afr::cod::hautkatanga::mumbundahealthdistrict_2|afr::cod::hautkatanga::pwetohealthdistrict_1,14
afr::cod::hautkatanga_5,5,Monday,AFR,COD,afr::cod::hautkatanga,2019-10-21,2020-01-26,1172.5,,,98,yes,complete,weekly,admin1,14992,0,9841951,COD,,yes,|afr::cod::hautkatanga::lubumbashihealthdistrict_2|afr::cod::hautkatanga::pwetohealthdistrict_2,3
afr::cod::hautkatanga::kampembahealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautkatanga::kampembahealthdistrict,2016-03-07,2016-05-29,281,,4,84,yes,complete,weekly,admin2,14276,0,12543.5,COD,,yes,,4
afr::cod::hautkatanga::katubahealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautkatanga::katubahealthdistrict,2019-01-14,2019-06-16,422,,6,154,yes,complete,weekly,admin2,14278,0,8243.8,COD,,yes,|afr::cod::hautkatanga::katubahealthdistrict_1,7
afr::cod::hautkatanga::kenyahealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautkatanga::kenyahealthdistrict,2019-02-18,2019-06-16,129,,1,119,yes,incomplete,weekly,admin2,14279,0,11202.5,COD,,yes,|afr::cod::hautkatanga::kenyahealthdistrict_1,3
afr::cod::hautkatanga::kilwahealthdistrict_2,2,Monday,AFR,COD,afr::cod::hautkatanga::kilwahealthdistrict,2016-11-07,2017-03-19,101,,1,133,yes,incomplete,weekly,admin2,14282,0,685937.3,COD,,yes,,3
afr::cod::hautkatanga::kilwahealthdistrict_3,3,Monday,AFR,COD,afr::cod::hautkatanga::kilwahealthdistrict,2019-04-01,2019-05-26,94,,6,56,yes,complete,weekly,admin2,14282,0,869609.9,COD,,yes,|afr::cod::hautkatanga::kilwahealthdistrict_3,7
afr::cod::hautkatanga::kilwahealthdistrict_4,4,Monday,AFR,COD,afr::cod::hautkatanga::kilwahealthdistrict,2019-10-21,2020-01-26,269,,8.5,98,yes,incomplete,weekly,admin2,14282,0,869609.9,COD,,yes,,11
afr::cod::hautkatanga::kisangahealthdistrict_2,2,Monday,AFR,COD,afr::cod::hautkatanga::kisangahealthdistrict,2018-12-31,2019-06-09,345,,6,161,yes,incomplete,weekly,admin2,14284,0,8839.4,COD,,yes,|afr::cod::hautkatanga::kisangahealthdistrict_2,8
afr::cod::hautkatanga::lubumbashihealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautkatanga::lubumbashihealthdistrict,2018-10-15,2019-05-26,212.5,,10,224,yes,incomplete,weekly,admin2,14287,0,2454910.3,COD,,yes,|afr::cod::hautkatanga::lubumbashihealthdistrict_1,4
afr::cod::hautkatanga::lubumbashihealthdistrict_2,2,Monday,AFR,COD,afr::cod::hautkatanga::lubumbashihealthdistrict,2019-10-07,2020-01-26,205.5,,9,112,yes,incomplete,weekly,admin2,14287,0,2666145.5,COD,,yes,|afr::cod::hautkatanga::lubumbashihealthdistrict_2,13
afr::cod::hautkatanga::mumbundahealthdistrict_2,2,Monday,AFR,COD,afr::cod::hautkatanga::mumbundahealthdistrict,2018-10-22,2019-06-09,249,,0,231,yes,incomplete,weekly,admin2,14291,0,62244.4,COD,,yes,|afr::cod::hautkatanga::mumbundahealthdistrict_2,3
afr::cod::hautkatanga::pandahealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautkatanga::pandahealthdistrict,2016-01-04,2016-03-27,17,,0,84,yes,incomplete,weekly,admin2,14292,0,11354.1,COD,,yes,,3
afr::cod::hautkatanga::pwetohealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautkatanga::pwetohealthdistrict,2018-11-12,2019-07-07,201,,13,238,yes,incomplete,weekly,admin2,14293,0,344349.7,COD,,yes,|afr::cod::hautkatanga::pwetohealthdistrict_1,8
afr::cod::hautkatanga::pwetohealthdistrict_2,2,Monday,AFR,COD,afr::cod::hautkatanga::pwetohealthdistrict,2019-10-21,2020-01-19,217,,5,91,yes,incomplete,weekly,admin2,14293,0,368298.8,COD,,yes,|afr::cod::hautkatanga::pwetohealthdistrict_2,3
afr::cod::hautlomami_1,1,Monday,AFR,COD,afr::cod::hautlomami,2017-05-08,2018-01-28,3342,,,266,no,incomplete,weekly,admin1,14297,0,364429.2,COD,,yes,|afr::cod::hautlomami::lwambahealthdistrict_1|afr::cod::hautlomami::mukangahealthdistrict_2,27
afr::cod::hautlomami_3,3,Monday,AFR,COD,afr::cod::hautlomami,2018-11-19,2019-04-21,2232,,,154,no,complete,weekly,admin1,14297,0,397962.8,COD,,yes,,7
afr::cod::hautlomami_4,4,Monday,AFR,COD,afr::cod::hautlomami,2019-09-09,2020-01-12,1487,,,126,yes,incomplete,weekly,admin1,14297,0,433845.2,COD,,yes,|afr::cod::hautlomami::mukangahealthdistrict_3,3
afr::cod::hautlomami::lwambahealthdistrict_1,1,Monday,AFR,COD,afr::cod::hautlomami::lwambahealthdistrict,2017-03-13,2018-01-07,166,,7,301,yes,incomplete,weekly,admin2,14305,0,381640,COD,,yes,|afr::cod::hautlomami::lwambahealthdistrict_1,28
afr::cod::hautlomami::mukangahealthdistrict_2,2,Monday,AFR,COD,afr::cod::hautlomami::mukangahealthdistrict,2017-07-17,2018-01-21,187,,3,189,yes,incomplete,weekly,admin2,14307,0,870392.9,COD,,yes,|afr::cod::hautlomami::mukangahealthdistrict_2,3
afr::cod::hautlomami::mukangahealthdistrict_3,3,Monday,AFR,COD,afr::cod::hautlomami::mukangahealthdistrict,2019-10-21,2020-01-12,106,,2,84,yes,incomplete,weekly,admin2,14307,0,1023706.9,COD,,yes,|afr::cod::hautlomami::mukangahealthdistrict_3,3
afr::cod::ituri::angumuhealthdistrict_1,1,Monday,AFR,COD,afr::cod::ituri::angumuhealthdistrict,2016-06-20,2016-07-10,9,,1,21,yes,complete,weekly,admin2,14311,0,56925.7,COD,,yes,,3
afr::cod::ituri::angumuhealthdistrict_2,2,Monday,AFR,COD,afr::cod::ituri::angumuhealthdistrict,2017-09-04,2017-09-24,39,,3,21,yes,complete,weekly,admin2,14311,0,59866.1,COD,,yes,,3
afr::cod::ituri::angumuhealthdistrict_4,4,Monday,AFR,COD,afr::cod::ituri::angumuhealthdistrict,2018-03-12,2018-09-02,180,,0,175,yes,incomplete,weekly,admin2,14311,0,68162.4,COD,,yes,,3
afr::cod::ituri::buniahealthdistrict_2,2,Monday,AFR,COD,afr::cod::ituri::buniahealthdistrict,2015-10-19,2016-05-15,298,,3,210,yes,incomplete,weekly,admin2,14314,0,145861.1,COD,,yes,,17
afr::cod::ituri::fatakihealthdistrict_1,1,Monday,AFR,COD,afr::cod::ituri::fatakihealthdistrict,2017-11-13,2017-12-17,57,,2,35,yes,complete,weekly,admin2,14315,0,140430.5,COD,,yes,,3
afr::cod::ituri::nyarambehealthdistrict_1,1,Monday,AFR,COD,afr::cod::ituri::nyarambehealthdistrict,2016-05-23,2016-07-24,163,,4,63,yes,complete,weekly,admin2,14328,0,215486.7,COD,,yes,,3
afr::cod::ituri::nyarambehealthdistrict_2,2,Monday,AFR,COD,afr::cod::ituri::nyarambehealthdistrict,2017-05-08,2017-07-30,183,,4,84,yes,complete,weekly,admin2,14328,0,235184.4,COD,,yes,,4
afr::cod::ituri::tchomiahealthdistrict_1,1,Monday,AFR,COD,afr::cod::ituri::tchomiahealthdistrict,2015-04-27,2015-06-14,70,,1,49,yes,complete,weekly,admin2,14332,0,50278,COD,,yes,,3
afr::cod::ituri::tchomiahealthdistrict_2,2,Monday,AFR,COD,afr::cod::ituri::tchomiahealthdistrict,2015-09-21,2016-03-13,308,,2,175,yes,incomplete,weekly,admin2,14332,0,48121.5,COD,,yes,,3
afr::cod::kasai::bulapehealthdistrict_1,1,Monday,AFR,COD,afr::cod::kasai::bulapehealthdistrict,2017-11-20,2018-09-30,130,,14,315,yes,incomplete,weekly,admin2,14334,0,161020.7,COD,,yes,,31
afr::cod::kasai::dekesehealthdistrict_1,1,Monday,AFR,COD,afr::cod::kasai::dekesehealthdistrict,2017-12-04,2018-02-25,596,,30,84,yes,incomplete,weekly,admin2,14335,0,213422.6,COD,,yes,,6
afr::cod::kasai::dekesehealthdistrict_2,2,Monday,AFR,COD,afr::cod::kasai::dekesehealthdistrict,2018-09-03,2018-10-21,102,,2,49,yes,incomplete,weekly,admin2,14335,0,227444.9,COD,,yes,,3
afr::cod::kasai::ilebohealthdistrict_1,1,Monday,AFR,COD,afr::cod::kasai::ilebohealthdistrict,2017-10-16,2017-12-17,156,,6,63,yes,complete,weekly,admin2,14336,0,114754.2,COD,,yes,,3
afr::cod::kasai::ilebohealthdistrict_2,2,Monday,AFR,COD,afr::cod::kasai::ilebohealthdistrict,2018-06-18,2018-11-18,180,,17,154,yes,complete,weekly,admin2,14336,0,122348.1,COD,,yes,,3
afr::cod::kasai::mikopehealthdistrict_2,2,Monday,AFR,COD,afr::cod::kasai::mikopehealthdistrict,2017-10-16,2018-01-14,88,,4,91,yes,incomplete,weekly,admin2,14338,0,459967.9,COD,,yes,,8
afr::cod::katanga::ankorohealthdistrict_2,2,Monday,AFR,COD,afr::cod::katanga::ankorohealthdistrict,2012-11-12,2013-03-24,174,,10,133,no,complete,weekly,admin2,14355,0,203397.4,COD,,yes,,11
afr::cod::katanga::ankorohealthdistrict_3,3,Monday,AFR,COD,afr::cod::katanga::ankorohealthdistrict,2014-10-27,2014-12-21,137,,4,56,yes,complete,weekly,admin2,14355,0,238453.7,COD,,yes,,3
afr::cod::katanga::bukamahealthdistrict_1,1,Monday,AFR,COD,afr::cod::katanga::bukamahealthdistrict,2012-04-16,2012-07-08,277,,7,84,no,complete,weekly,admin2,14357,0,263597.3,COD,,yes,,4
afr::cod::katanga::bukamahealthdistrict_2,2,Monday,AFR,COD,afr::cod::katanga::bukamahealthdistrict,2013-02-04,2013-04-21,229,,11,77,no,complete,weekly,admin2,14357,0,250860.4,COD,,yes,,5
afr::cod::katanga::bukamahealthdistrict_3,3,Monday,AFR,COD,afr::cod::katanga::bukamahealthdistrict,2014-01-13,2014-04-27,390,,7,105,no,complete,weekly,admin2,14357,0,279661.4,COD,,yes,,6
afr::cod::katanga::bunkeyahealthdistrict_1,1,Monday,AFR,COD,afr::cod::katanga::bunkeyahealthdistrict,2014-02-10,2014-06-15,76.5,,3,126,no,complete,weekly,admin2,14982,0,59188.3,COD,,yes,,4
afr::cod::katanga::butumbahealthdistrict_1,1,Monday,AFR,COD,afr::cod::katanga::butumbahealthdistrict,2010-05-24,2010-08-22,236,,14.5,91,no,complete,weekly,admin2,14983,0,85411.5,COD,,yes,|afr::cod::katanga::butumbahealthdistrict::balongo_1|afr::cod::katanga::butumbahealthdistrict::kilumbe_1,4
afr::cod::katanga::butumbahealthdistrict_2,2,Monday,AFR,COD,afr::cod::katanga::butumbahealthdistrict,2012-07-02,2013-05-05,580,,24,308,no,complete,weekly,admin2,14983,0,85240.5,COD,,yes,|afr::cod::katanga::butumbahealthdistrict::balongo_2,27
afr::cod::katanga::butumbahealthdistrict::balongo_1,1,Monday,AFR,COD,afr::cod::katanga::butumbahealthdistrict::balongo,2010-05-24,2010-07-04,38,,2,42,no,complete,weekly,admin3,15009,0,1098.4,COD,,yes,|afr::cod::katanga::butumbahealthdistrict::balongo_1,3
afr::cod::katanga::butumbahealthdistrict::balongo_2,2,Monday,AFR,COD,afr::cod::katanga::butumbahealthdistrict::balongo,2012-01-02,2012-07-08,64,,0,189,no,complete,weekly,admin3,15009,0,1280.3,COD,,yes,|afr::cod::katanga::butumbahealthdistrict::balongo_2,3
afr::cod::katanga::butumbahealthdistrict::kilumbe_1,1,Monday,AFR,COD,afr::cod::katanga::butumbahealthdistrict::kilumbe,2010-05-24,2010-07-11,92,,5,49,no,complete,weekly,admin3,15011,0,6434.5,COD,,yes,|afr::cod::katanga::butumbahealthdistrict::kilumbe_1,4
afr::cod::katanga::butumbahealthdistrict::kilumbe_2,2,Monday,AFR,COD,afr::cod::katanga::butumbahealthdistrict::kilumbe,2012-04-02,2012-06-03,35,,0,63,no,complete,weekly,admin3,15011,0,6839.6,COD,,yes,,4
afr::cod::katanga::kabondodiandahealthdistrict_2,2,Monday,AFR,COD,afr::cod::katanga::kabondodiandahealthdistrict,2012-04-30,2013-04-28,744.6666667,,48,364,no,complete,weekly,admin2,14361,0,214147.7,COD,,yes,,40
afr::cod::katanga::kabondodiandahealthdistrict_3,3,Monday,AFR,COD,afr::cod::katanga::kabondodiandahealthdistrict,2014-02-03,2014-06-29,605,,37.5,147,no,complete,weekly,admin2,14361,0,247088.3,COD,,yes,,5
afr::cod::katanga::kalemiehealthdistrict_1,1,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict,2010-03-08,2010-04-18,132,,2,42,no,complete,weekly,admin2,14364,0,215980.2,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::bwanakutcha_1|afr::cod::katanga::kalemiehealthdistrict::kataki_1,3
afr::cod::katanga::kalemiehealthdistrict_3,3,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict,2010-09-13,2011-06-05,779,,10.5,266,no,complete,weekly,admin2,14364,0,215980.2,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::mutakuya_1,3
afr::cod::katanga::kalemiehealthdistrict_5,5,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict,2011-10-17,2012-06-10,734,,6,238,no,complete,weekly,admin2,14364,0,237053.6,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::mutakuya_2,12
afr::cod::katanga::kalemiehealthdistrict_6,6,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict,2012-11-12,2013-03-24,426,,5,133,no,complete,weekly,admin2,14364,0,257562.9,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::clinique_2|afr::cod::katanga::kalemiehealthdistrict::kataki_2,10
afr::cod::katanga::kalemiehealthdistrict_7,7,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict,2013-11-04,2014-02-23,391,,5.5,112,no,complete,weekly,admin2,14364,0,276843.3,COD,,yes,,7
afr::cod::katanga::kalemiehealthdistrict::bwanakutcha_1,1,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict::bwanakutcha,2010-01-18,2010-04-04,25,,0,77,no,complete,weekly,admin3,15012,0,9082.6,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::bwanakutcha_1,3
afr::cod::katanga::kalemiehealthdistrict::clinique_2,2,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict::clinique,2012-08-27,2012-12-30,37,,0,126,yes,complete,weekly,admin3,15013,0,8343.5,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::clinique_2,14
afr::cod::katanga::kalemiehealthdistrict::kataki_1,1,Monday,AFR,COD,afr::cod::katanga::kalemiehealthdistrict::kataki,2010-03-01,2010-05-23,26,,0,84,no,complete,weekly,admin3,15014,0,1422,COD,,yes,|afr::cod::katanga::kalemiehealthdistrict::kataki_1,3
