"outbreak_number","start_weekday","country","location","temporal_scale","spatial_scale","population","area","who_region","start_date","end_date","total_suspected_cases","total_confirmed_cases","total_deaths","duration","right_censored","EpiPeriod","location_period_id","threshold","cfr","confirmed_prop","population_density","attack_rate","time_to_peak..weeks.","total_suspected_cases.1","mean_R0","definition","pop_cat","confirmed_attackrate","rural_urban"
2,"Monday","COD","afr::cod::ituri::angumuhealthdistrict","weekly","admin2",59866,782.9955046,"AFR","9/4/2017","9/24/2017",39,NA,3,3,"yes","complete","14311",21.7151638659673,7.7,NA,76.4576547991589,0.651453343,3,39,2.13,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::ituri::buniahealthdistrict","weekly","admin2",145861,121.5863526,"AFR","9/7/2015","10/11/2015",52,NA,3,5,"no","complete","14314",10.0780880427256,5.8,NA,1199.64944157721,0.356503604,3,52,2.5,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::ituri::nyarambehealthdistrict","weekly","admin2",215486,572.9292759,"AFR","4/11/2016","7/3/2016",257,NA,8,12,"no","complete","14328",7.5642965204236,3.1,NA,376.112740375326,1.192648909,9,257,1.88,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kasai::mikopehealthdistrict","weekly","admin2",459967,11477.79315,"AFR","10/9/2017","12/17/2017",84,NA,4,10,"yes","complete","14338",1.02181243437029,4.8,NA,40.0745155439572,0.182621425,9,84,2.05,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kasaioriental::bibangahealthdistrict","weekly","admin2",7926,1919.492745,"AFR","11/11/2019","12/8/2019",14,NA,0,4,"yes","complete","14801",50.4668180671209,0,NA,4.12921591949023,1.76621568,3,14,1.83,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kasaioriental::bonzolahealthdistrict","weekly","admin2",748266,29.43390435,"AFR","2/12/2018","3/25/2018",93,NA,1,6,"no","complete","14804",2.31201203849968,1.1,NA,25421.9077123555,0.124287249,3,93,2.35,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kasaioriental::diuluhealthdistrict","weekly","admin2",367555,9.079619446,"AFR","6/4/2018","7/8/2018",157,NA,13,5,"yes","complete","14807",11.6173089741671,8.3,NA,40481.322172806,0.427146631,3,157,2.11,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kasaioriental::kasansahealthdistrict","weekly","admin2",254325,1324.313763,"AFR","8/27/2018","11/18/2018",573.5,NA,25,12,"no","complete","14838",18.4016514302566,4.4,NA,192.04285804889,2.254979967,10,573.5,1.72,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kasaioriental::tshishimbihealthdistrict","weekly","admin2",215749,673.9661895,"AFR","8/13/2018","11/11/2018",149,NA,4.5,13,"no","complete","14830",5.42296835674789,3,NA,320.118432291179,0.690615887,6,149,1.77,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::ankorohealthdistrict","weekly","admin2",203397,8286.647827,"AFR","11/12/2012","2/10/2013",167,NA,10,13,"no","complete","14355",7.71889457563288,6,NA,24.5451483212887,0.821052751,11,167,1.71,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::butumbahealthdistrict","weekly","admin2",85240,5478.209291,"AFR","6/25/2012","5/5/2013",581,NA,24,45,"no","complete","14983",7.03894885030502,4.1,NA,15.5598290375723,6.816011321,28,581,2.11,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::butumbahealthdistrict::balongo","weekly","admin3",1280,173.106702,"AFR","1/2/2012","3/25/2012",46,NA,0,12,"no","complete","15009",390.625,0,NA,7.39428332474383,35.9293107,3,46,2.07,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::butumbahealthdistrict::kilumbe","weekly","admin3",6839,200.7960875,"AFR","4/2/2012","5/13/2012",33,NA,0,6,"no","complete","15011",92.1187308085977,0,NA,34.0594285732784,4.824841423,4,33,1.91,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kalemiehealthdistrict::clinique","weekly","admin3",9283,4.461559895,"AFR","3/28/2011","6/26/2011",14,NA,0,13,"no","complete","15013",21.5447592373155,0,NA,2080.66241818323,1.508050492,3,14,1.97,"old_definition","<10,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::katanga::kalemiehealthdistrict::kataki","weekly","admin3",1475,1.303884142,"AFR","11/5/2012","12/16/2012",35,NA,0,6,"yes","complete","15014",359.322033898305,0,NA,1131.2354775153,23.72098261,4,35,1.88,"old_definition","<10,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::katanga::kampembahealthdistrict","weekly","admin2",8864,726.6143498,"AFR","5/20/2013","6/23/2013",22,NA,0,5,"yes","complete","14368",64.3050541516245,0,NA,12.1990434161393,2.481808644,3,22,1.85,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kapangahealthdistrict","weekly","admin2",143045,12882.4364,"AFR","3/1/2010","5/23/2010",64,NA,3,12,"no","complete","14946",2.586598622811,4.7,NA,11.103877834786,0.447409601,9,64,1.86,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kapembahealthdistrict","weekly","admin2",8864,726.6143498,"AFR","5/20/2013","6/23/2013",22,NA,0,5,"no","complete","15024",64.3050541516245,0,NA,12.1990434161393,2.481808644,3,22,1.85,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kenyahealthdistrict","weekly","admin2",5900,312.381864,"AFR","11/5/2012","12/9/2012",17,NA,0,5,"no","complete","14375",81.3559322033898,0,NA,18.8871400037487,2.88126842,3,17,1.74,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kilwahealthdistrict","weekly","admin2",574817,15041.32966,"AFR","2/3/2014","3/23/2014",181,NA,6,7,"no","complete","14378",3.53155873956407,3.3,NA,38.2158368304787,0.314882344,5,181,2.13,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kinkondjahealthdistrict","weekly","admin2",141604,4170.822,"AFR","4/19/2010","1/30/2011",1131.5,NA,32.5,41,"no","complete","14380",7.76814214287732,2.9,NA,33.9511012457496,7.990587843,9,1131.5,2,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::kongolohealthdistrict","weekly","admin2",214431,8120.5504,"AFR","10/18/2010","11/28/2010",204,NA,2.5,6,"no","complete","14385",16.1823616921061,1.2,NA,26.4059687382767,0.951352971,3,204,1.43,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::lubumbashihealthdistrict","weekly","admin2",1629350,477.892048,"AFR","1/14/2013","4/7/2013",78,NA,4,12,"no","complete","14390",0.490993340902814,5.1,NA,3409.45200243215,0.047871843,3,78,1.81,"old_definition",">1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::katanga::mufungasampwehealthdistrict","weekly","admin2",153183,0.097231476,"AFR","5/24/2010","8/29/2010",212,NA,15,14,"no","complete","14399",13.2521232773872,7.1,NA,1575446.61771873,1.383959976,4,212,2.22,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::katanga::mukangahealthdistrict","weekly","admin2",459755,4459.354341,"AFR","5/10/2010","1/16/2011",146,NA,10.5,36,"no","complete","14400",0.369762155930876,7.2,NA,103.09900600922,0.317559771,6,146,2.03,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::nyembahealthdistrict::kituku","weekly","admin3",22186,14.29865593,"AFR","8/13/2012","9/16/2012",16,NA,0,5,"no","complete","15020",22.5367348778509,0,NA,1551.61436911364,0.721175389,3,16,2.15,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::katanga::nyembahealthdistrict::lubuye","weekly","admin3",36973,174.9544482,"AFR","2/14/2011","3/27/2011",22,NA,0,6,"no","complete","15021",8.92543207205258,0,NA,211.329293884167,0.595017426,4,22,2.1,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::nyembahealthdistrict::tabacongo","weekly","admin3",9228,249.7799254,"AFR","2/6/2012","3/25/2012",10,NA,0,7,"no","complete","15022",21.6731686172518,0,NA,36.9445222037848,1.083568644,3,10,1.97,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::katanga::pwetohealthdistrict","weekly","admin2",203142,9492.313096,"AFR","1/21/2013","6/30/2013",679,NA,35,23,"no","complete","14406",4.77498498587195,5.2,NA,21.4006847378014,3.342482292,7,679,2.16,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kinshasa::binzameteohealthdistrict","weekly","admin2",561350,47.70857271,"AFR","12/4/2017","2/11/2018",392.5,NA,2,10,"yes","complete","14432",1.87049078115258,0.5,NA,11766.2291725264,0.69920649,4,392.5,1.94,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kinshasa::gombehealthdistrict","weekly","admin2",31401,12.62342419,"AFR","9/3/2018","9/23/2018",6,NA,1,3,"yes","complete","14436",6.36922391006656,16.7,NA,2487.5184044655,0.191073366,3,6,1.96,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kinshasa::malukuiihealthdistrict","weekly","admin2",147848,3339.400769,"AFR","6/27/2011","7/31/2011",60,NA,3,5,"no","complete","14456",8.58990314376928,5,NA,44.2738114491942,0.405819494,3,60,2.09,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kinshasa::masinaiihealthdistrict","weekly","admin2",371029,33.40990725,"AFR","1/9/2012","5/13/2012",23,NA,1,18,"no","complete","14458",0.404281066978592,4.3,NA,11105.3585759356,0.061989654,9,23,1.96,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kinshasa::matetehealthdistrict","weekly","admin2",232081,4.703809002,"AFR","1/30/2012","4/8/2012",20.5,NA,1,10,"no","complete","14459",1.07721011198676,4.9,NA,49338.9506039302,0.088331128,6,20.5,2.03,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kongocentral::bomahealthdistrict","weekly","admin2",260373,138.9141164,"AFR","6/18/2012","8/26/2012",37.5,NA,0.5,10,"no","complete","14473",1.61307047965803,1.3,NA,1874.34514754614,0.144023977,8,37.5,1.91,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kongocentral::kwilungongohealthdistrict","weekly","admin2",194662,1932.873703,"AFR","6/19/2017","7/23/2017",134,NA,0,5,"no","complete","14483",16.7983479056005,0,NA,100.711184438935,0.688370677,3,134,1.58,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::kongocentral::matadihealthdistrict","weekly","admin2",136716,64.12292215,"AFR","6/11/2012","8/26/2012",62.5,NA,1,11,"no","complete","14487",4.16922671816027,1.6,NA,2132.09247825896,0.45715153,5,62.5,1.7,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::kongocentral::nsonampanguhealthdistrict","weekly","admin2",150543,4491.649821,"AFR","11/4/2019","12/15/2019",43,NA,3,6,"yes","complete","14491",6.1776369542257,7,NA,33.5161924903762,0.285631905,3,43,2.26,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::lualaba::manikahealthdistrict","weekly","admin2",117227,7267.15842,"AFR","11/25/2019","12/29/2019",120,NA,7,5,"yes","complete","14969",16.2078702005511,5.8,NA,16.1310643342216,1.023650866,4,120,2.33,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::maindombe::bolobohealthdistrict","weekly","admin2",136885,4214.584354,"AFR","3/13/2017","5/21/2017",95,NA,2,10,"no","complete","14528",5.33294371187493,2.1,NA,32.4788848679905,0.694009262,6,95,1.85,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::maniema::kasongohealthdistrict","weekly","admin2",366300,5524.105916,"AFR","11/11/2019","12/15/2019",18,NA,1,5,"yes","complete","14550",1.01010101010101,5.6,NA,66.3093730587334,0.04913994,3,18,2,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::maniema::kinduhealthdistrict","weekly","admin2",214795,242.8749248,"AFR","8/24/2015","11/15/2015",2168,NA,29,12,"yes","complete","14552",40.3640680648991,1.3,NA,884.385245520414,10.09332059,5,2168,2.94,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::maniema::lubutuhealthdistrict","weekly","admin2",146470,10558.08445,"AFR","3/26/2018","5/6/2018",51,NA,2,6,"yes","complete","14554",5.66668942445552,3.9,NA,13.8727816294366,0.348193798,4,51,1.83,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::mongala::yamalukahealthdistrict","weekly","admin2",272432,4227.432643,"AFR","1/23/2017","3/12/2017",264,NA,7,7,"yes","complete","14565",12.5902977623774,2.7,NA,64.4438416898509,0.96904849,4,264,1.63,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::birambizohealthdistrict","weekly","admin2",90647,387.1602037,"AFR","12/19/2011","1/29/2012",58,NA,4,6,"no","complete","14576",14.3413461008086,6.9,NA,234.133051728219,0.639844617,3,58,2.05,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::gomahealthdistrict::healafrica","weekly","admin3",11691,3.191754685,"AFR","1/25/2010","4/18/2010",203,NA,0,12,"no","complete","15026",128.303823453939,0,NA,3662.87548818934,17.36311694,6,203,1.7,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::nordkivu::karisimbihealthdistrict::katoyi","weekly","admin3",10911,1.600681271,"AFR","1/21/2013","2/24/2013",234,NA,1,5,"no","complete","15028",492.163871322519,0.4,NA,6816.47258431626,21.44432374,3,234,1.84,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::nordkivu::karisimbihealthdistrict::majengo","weekly","admin3",12724,1.83433803,"AFR","2/8/2010","3/14/2010",43,NA,0,5,"no","complete","15027",86.4508016347061,0,NA,6936.56228672313,3.379299336,3,43,2.07,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::nordkivu::kibuahealthdistrict","weekly","admin2",88653,2798.800559,"AFR","11/13/2017","1/28/2018",814,NA,22,11,"no","complete","14586",86.8554927639223,2.7,NA,31.6753545424742,9.181834012,3,814,2.37,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::luberohealthdistrict","weekly","admin2",197670,1775.570882,"AFR","8/25/2014","9/21/2014",67.5,NA,0,4,"yes","complete","14589",8.34724540901503,0,NA,111.327574699437,0.341477924,3,67.5,1.76,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::masisihealthdistrict","weekly","admin2",124183,1133.934687,"AFR","9/3/2012","11/11/2012",182,NA,11,10,"no","complete","14591",11.032105843795,6,NA,109.515125891902,1.465569159,8,182,2.06,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::rutshuruhealthdistrict","weekly","admin2",228338,1031.150009,"AFR","10/10/2011","12/25/2011",120,NA,0,11,"no","complete","14598",4.07290945878478,0,NA,221.44013771715,0.525535733,5,120,1.76,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::rwangubahealthdistrict","weekly","admin2",59549,493.2417383,"AFR","3/29/2010","6/6/2010",250,NA,1,10,"no","complete","14599",36.4405783472434,0.4,NA,120.729847813043,4.198221109,8,250,1.75,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::nordkivu::walikalehealthdistrict","weekly","admin2",223538,7608.648358,"AFR","1/8/2018","1/28/2018",76,NA,0,3,"yes","complete","14601",11.317986203688,0,NA,29.3794626170316,0.339986747,3,76,1.53,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::orientale::angumuhealthdistrict","weekly","admin2",46550,782.9955046,"AFR","3/5/2012","7/15/2012",604,NA,13,19,"no","complete","14605",25.7787325456498,2.2,NA,59.4511714646184,12.97528449,12,604,2.32,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::orientale::bondohealthdistrict","weekly","admin2",87087,8820.536196,"AFR","1/23/2012","5/27/2012",358,NA,1,18,"no","complete","14899",18.7169152686394,0.3,NA,9.87320929984878,4.110812889,16,358,1.78,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::orientale::buniahealthdistrict","weekly","admin2",139426,121.5863526,"AFR","1/23/2012","4/29/2012",116.5,NA,1,14,"no","complete","14613",5.88125600677062,0.9,NA,1146.72409376971,0.835565879,4,116.5,1.95,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::orientale::lowahealthdistrict","weekly","admin2",38320,15026.5966,"AFR","4/2/2012","5/20/2012",238,NA,4,7,"no","complete","14910",101.774530271399,1.7,NA,2.55014498758821,6.210832525,3,238,1.57,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::orientale::mahagihealthdistrict","weekly","admin2",314413,562.411038,"AFR","3/19/2012","7/15/2012",79.5,NA,5.5,17,"no","complete","14627",1.59026503357049,6.9,NA,559.044859997929,0.252851788,5,79.5,2.15,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::orientale::makisokisanganihealthdistrict","weekly","admin2",471472,500.6467342,"AFR","4/2/2012","5/6/2012",16.5,NA,0.5,5,"no","complete","14986",0.954457528760987,3,NA,941.725907297449,0.034996746,3,16.5,2.17,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::sankuru::paniamutombohealthdistrict","weekly","admin2",76903,4853.736467,"AFR","3/18/2019","4/14/2019",16,NA,1,4,"yes","complete","14656",6.11159512632797,6.2,NA,15.844082290593,0.208053436,3,16,2.17,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::sudkivu::bagirahealthdistrict","weekly","admin2",235131,32.2907719,"AFR","1/4/2010","2/7/2010",32,NA,0,5,"no","complete","14979",4.12535990575466,0,NA,7281.67789634041,0.136093995,3,32,1.71,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::sudkivu::bagirahealthdistrict::burhiba","weekly","admin3",32497,2.11663652,"AFR","11/19/2012","12/23/2012",8,NA,0,5,"yes","complete","15029",6.15441425362341,0,NA,15353.1320531123,0.246172072,3,8,1.97,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","COD","afr::cod::sudkivu::bunyakirihealthdistrict","weekly","admin2",77256,1663.816443,"AFR","1/18/2010","7/11/2010",307,NA,1,25,"no","complete","14988",12.5556591073832,0.3,NA,46.4330066727198,3.973764016,14,307,1.97,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::sudkivu::fizihealthdistrict::mshimbakye","weekly","admin3",25971,32.4698406,"AFR","6/27/2011","7/31/2011",16,NA,0,5,"no","complete","15032",12.7064803049555,0,NA,799.849938283959,0.616062089,3,16,1.88,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::sudkivu::fizihealthdistrict::mwangaza","weekly","admin3",7924,8.742575393,"AFR","3/28/2011","5/8/2011",43,NA,0,6,"no","complete","15033",122.41292276628,0,NA,906.369078194577,5.426224566,3,43,2.29,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::sudkivu::fizihealthdistrict::sebele","weekly","admin3",5059,127.890958,"AFR","1/24/2011","5/15/2011",89,NA,0,16,"no","complete","15034",138.367266258154,0,NA,39.5571358531852,17.58982903,8,89,1.87,"old_definition","<10,000",NA,"Rural settings"
