"country","year_month","has_data","outbreak_sCh","outbreak_deaths","outbreak_cCh","outbreak_duration","total_pop","outbreak_pop","outbreak_pop_censored","outbreak_number","outbreak_sl"
"NAM","2012-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2012-04","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2013-05","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2015-07","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2016-08","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2017-09","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"NAM","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2011-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2012-03","yes",406,8,NA,0,0,674381.7,674381.7,0,"admin2"
"NER","2013-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-05","yes",30,2,NA,0,0,364739.8,364739.8,0,"admin2"
"NER","2015-06","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-08","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-09","yes",4260.5,NA,NA,0,0,1858648.5,1858648.5,0,"admin2"
"NER","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2011-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2012-02","yes",365,7,NA,0,0,506233,506233,0,"admin2"
"NER","2013-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2015-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-07","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-08","yes",4260.5,NA,NA,0,0,1858648.5,1858648.5,0,"admin2"
"NER","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-11","yes",468,23,NA,0,0,740828.6,740828.6,0,"admin2"
"NER","2011-12","yes",65,3,NA,0,0,931730.4,931730.4,0,"admin2"
"NER","2012-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2013-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2015-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-06","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-07","yes",3920,NA,NA,0,0,766169.8,766169.8,0,"admin2"
"NER","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-10","yes",755,41,NA,0,0,941668,941668,0,"admin2"
"NER","2011-11","yes",619,16,NA,0,0,1819200.8,1819200.8,0,"admin2"
"NER","2012-12","yes",1239,24,NA,0,0,397518.9,397518.9,0,"admin2"
"NER","2013-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-06","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-09","yes",755,41,NA,0,0,941668,941668,0,"admin2"
"NER","2011-10","yes",734,17,NA,0,0,2221582.5,2221582.5,0,"admin2"
"NER","2012-11","yes",1239,24,NA,0,0,397518.9,397518.9,0,"admin2"
"NER","2013-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-08","yes",588,29,NA,0,0,585022.7,585022.7,0,"admin2"
"NER","2011-09","yes",586,9,NA,0,0,1840851.2,1840851.2,0,"admin2"
"NER","2012-10","yes",3722.66666667,60.666666667,NA,0,0,954994,954994,0,"admin2"
"NER","2013-11","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-07","yes",220,10,NA,0,0,119767.2,119767.2,0,"admin2"
"NER","2011-08","yes",586,9,NA,0,0,1840851.2,1840851.2,0,"admin2"
"NER","2012-09","yes",3722.66666667,60.666666667,NA,0,0,954994,954994,0,"admin2"
"NER","2013-10","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-11","yes",639,25,NA,0,0,1497360.2,1497360.2,0,"admin2"
"NER","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-06","yes",220,10,NA,0,0,119767.2,119767.2,0,"admin2"
"NER","2011-07","yes",32,1,NA,0,0,162325.8,162325.8,0,"admin2"
"NER","2012-08","yes",3722.66666667,60.666666667,NA,0,0,954994,954994,0,"admin2"
"NER","2013-09","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-10","yes",639,25,NA,0,0,1497360.2,1497360.2,0,"admin2"
"NER","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2011-06","yes",32,1,NA,0,0,162325.8,162325.8,0,"admin2"
"NER","2012-07","yes",3687,60,NA,0,0,634019.2,634019.2,0,"admin2"
"NER","2013-08","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-09","yes",718,26,NA,0,0,2917052.5,2917052.5,0,"admin2"
"NER","2015-10","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-11","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2011-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2012-06","yes",4052,67,NA,0,0,1140252.2,1140252.2,0,"admin2"
"NER","2013-07","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-08","yes",335,18,NA,0,0,1940284.1,1940284.1,0,"admin2"
"NER","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-11","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-12","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2019-01","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2011-04","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2012-05","yes",2854,44,NA,0,0,910882,910882,0,"admin2"
"NER","2013-06","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-07","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2015-08","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-10","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-11","yes",605.5,NA,NA,0,0,232978.2,232978.2,0,"admin2"
"NER","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"NER","2010-02","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2011-03","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2012-04","yes",406,8,NA,0,0,674381.7,674381.7,0,"admin2"
"NER","2013-05","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2014-06","yes",30,2,NA,0,0,364739.8,364739.8,0,"admin2"
"NER","2015-07","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2017-09","yes",0,NA,NA,0,0,0,0,0,NA
"NER","2018-10","yes",4260.5,NA,NA,0,0,1858648.5,1858648.5,0,"admin2"
"NER","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"NER","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-01","yes",87,9,NA,0,0,383083.8,383083.8,0,"admin2"
"NGA","2011-02","yes",2449,21,NA,0,0,1867841.4,1867841.4,0,"admin2"
"NGA","2012-03","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-04","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2014-05","yes",17848,160,NA,0,0,11582102.2,11582102.2,0,"admin2|admin1"
"NGA","2015-06","yes",167,1,NA,0,0,467920.8,467920.8,0,"admin2"
"NGA","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-08","yes",4293.5,NA,NA,0,0,1719880.4,1719880.4,0,"admin2"
"NGA","2018-09","yes",11911,NA,NA,0,0,1203076.8,1203076.8,0,"admin2"
"NGA","2019-10","yes",466.3333333,NA,NA,0,0,243056,243056,0,"admin2"
"NGA","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-12","yes",10208,NA,NA,0,0,2187447,2187447,0,"admin2"
"NGA","2011-01","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2012-02","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-03","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2014-04","yes",17589,159,NA,0,0,11288071.5,11288071.5,0,"admin2|admin1"
"NGA","2015-05","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-07","yes",765,3,NA,0,0,1284365.5,1284365.5,0,"admin2"
"NGA","2018-08","yes",11911,NA,NA,0,0,1203076.8,1203076.8,0,"admin2"
"NGA","2019-09","yes",606.6666667,NA,NA,0,0,4495961,4495961,0,"admin1"
"NGA","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-11","yes",13604,NA,NA,0,0,6068159.9,6068159.9,0,"admin2"
"NGA","2011-12","yes",739,8,NA,0,0,800986.1,800986.1,0,"admin2"
"NGA","2012-01","yes",681,8,NA,0,0,500631.1,500631.1,0,"admin2"
"NGA","2013-02","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2014-03","yes",18883,228,NA,0,0,13824885.3,13824885.3,0,"admin2|admin1"
"NGA","2015-04","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-06","yes",735,3,NA,0,0,888461.7,888461.7,0,"admin2"
"NGA","2018-07","yes",16641,NA,NA,0,0,1926917.2,1926917.2,0,"admin2"
"NGA","2019-08","yes",606.6666667,NA,NA,0,0,4495961,4495961,0,"admin1"
"NGA","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-10","yes",17523,NA,NA,0,0,8951642.7,8951642.7,0,"admin2"
"NGA","2011-11","yes",2778,60,NA,0,0,2280559.6,2280559.6,0,"admin2"
"NGA","2012-12","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-01","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2014-02","yes",18644,219,NA,0,0,13431215,13431215,0,"admin2|admin1"
"NGA","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-05","yes",735,3,NA,0,0,888461.7,888461.7,0,"admin2"
"NGA","2018-06","yes",6949,NA,NA,0,0,927920,927920,0,"admin2"
"NGA","2019-07","yes",606.6666667,NA,NA,0,0,4495961,4495961,0,"admin1"
"NGA","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-09","yes",17684,NA,NA,0,0,9737636.7,9737636.7,0,"admin2"
"NGA","2011-10","yes",4900,136,NA,0,0,3436773.7,3436773.7,0,"admin2"
"NGA","2012-11","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-12","yes",2621,67,NA,0,0,4631106,4631106,0,"admin2"
"NGA","2014-01","yes",4966,171,NA,0,0,13026021.2,13026021.2,0,"admin2|admin1"
"NGA","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-04","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2018-05","yes",6949,NA,NA,0,0,927920,927920,0,"admin2"
"NGA","2019-06","yes",606.6666667,NA,NA,0,0,4495961,4495961,0,"admin1"
"NGA","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-08","yes",17043,NA,NA,0,0,7966352.9,7966352.9,0,"admin2"
"NGA","2011-09","yes",5495,150,NA,0,0,4964355.2,4964355.2,0,"admin2"
"NGA","2012-10","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-11","yes",4834,98,NA,0,0,5334120.3,5334120.3,0,"admin2"
"NGA","2014-12","yes",523,2,NA,0,0,702364.5,702364.5,0,"admin2"
"NGA","2015-01","yes",301,2,NA,0,0,365285.1,365285.1,0,"admin2"
"NGA","2016-02","yes",147,0,NA,0,0,403732.2,403732.2,0,"admin2"
"NGA","2017-03","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2018-04","yes",4730,NA,NA,0,0,723840.4,723840.4,0,"admin2"
"NGA","2019-05","yes",466.3333333,NA,NA,0,0,243056,243056,0,"admin2"
"NGA","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-07","yes",12030,213,NA,0,0,2400406.4,2400406.4,0,"admin2"
"NGA","2011-08","yes",5252,147,NA,0,0,4722145.1,4722145.1,0,"admin2"
"NGA","2012-09","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-10","yes",2737,61,NA,0,0,958421.2,958421.2,0,"admin2"
"NGA","2014-11","yes",2016,38,NA,0,0,1828855,1828855,0,"admin2"
"NGA","2015-12","yes",147,0,NA,0,0,403732.2,403732.2,0,"admin2"
"NGA","2016-01","yes",147,0,NA,0,0,403732.2,403732.2,0,"admin2"
"NGA","2017-02","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2018-03","yes",4730,NA,NA,0,0,723840.4,723840.4,0,"admin2"
"NGA","2019-04","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-06","yes",738,32,NA,0,0,577998.3,577998.3,0,"admin2"
"NGA","2011-07","yes",4607,88,NA,0,0,4083270.6,4083270.6,0,"admin2"
"NGA","2012-08","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2013-09","yes",2737,61,NA,0,0,958421.2,958421.2,0,"admin2"
"NGA","2014-10","yes",3767,82,NA,0,0,3597852.5,3597852.5,0,"admin2"
"NGA","2015-11","yes",290,3,NA,0,0,1500655.3,1500655.3,0,"admin2"
"NGA","2016-12","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-01","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2018-02","yes",203,NA,NA,0,0,457091.3,457091.3,0,"admin2"
"NGA","2019-03","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-05","yes",269,11,NA,0,0,157742.8,157742.8,0,"admin2"
"NGA","2011-06","yes",2237,26,NA,0,0,2371978.5,2371978.5,0,"admin2"
"NGA","2012-07","yes",49,0,NA,0,0,478720.9,478720.9,0,"admin2"
"NGA","2013-08","yes",2737,61,NA,0,0,958421.2,958421.2,0,"admin2"
"NGA","2014-09","yes",4478,103,NA,0,0,4802989.1,4802989.1,0,"admin2"
"NGA","2015-10","yes",143,3,NA,0,0,1096923.1,1096923.1,0,"admin2"
"NGA","2016-11","yes",15,0,NA,0,0,930208.6,930208.6,0,"admin2"
"NGA","2017-12","yes",562,NA,NA,0,0,3240568.7,3240568.7,0,"admin2"
"NGA","2018-01","yes",562,NA,NA,0,0,3240568.7,3240568.7,0,"admin2"
"NGA","2019-02","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-04","yes",140,10,NA,0,0,132862.7,132862.7,0,"admin2"
"NGA","2011-05","yes",3150,22,NA,0,0,2521855,2521855,0,"admin2"
"NGA","2012-06","yes",49,0,NA,0,0,478720.9,478720.9,0,"admin2"
"NGA","2013-07","yes",7,0,NA,0,0,253978.4,253978.4,0,"admin2"
"NGA","2014-08","yes",5800,156,NA,0,0,12610770.3,12610770.3,0,"admin2|admin1"
"NGA","2015-09","yes",270,3,NA,0,0,1408263.9,1408263.9,0,"admin2"
"NGA","2016-10","yes",57,2,NA,0,0,1626672.4,1626672.4,0,"admin2"
"NGA","2017-11","yes",3838.5,NA,NA,0,0,1383927.7,1383927.7,0,"admin2"
"NGA","2018-12","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2019-01","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-03","yes",140,10,NA,0,0,132862.7,132862.7,0,"admin2"
"NGA","2011-04","yes",2681,22,NA,0,0,2353362.7,2353362.7,0,"admin2"
"NGA","2012-05","yes",49,0,NA,0,0,478720.9,478720.9,0,"admin2"
"NGA","2013-06","yes",7,0,NA,0,0,253978.4,253978.4,0,"admin2"
"NGA","2014-07","yes",6431,156,NA,0,0,13734660.8,13734660.8,0,"admin2|admin1"
"NGA","2015-08","yes",271,0,NA,0,0,670445.3,670445.3,0,"admin2"
"NGA","2016-09","yes",57,2,NA,0,0,1626672.4,1626672.4,0,"admin2"
"NGA","2017-10","yes",3786.5,NA,NA,0,0,1039828.8,1039828.8,0,"admin2"
"NGA","2018-11","yes",11911,NA,NA,0,0,1203076.8,1203076.8,0,"admin2"
"NGA","2019-12","yes",466.3333333,NA,NA,0,0,243056,243056,0,"admin2"
"NGA","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"NGA","2010-02","yes",227,19,NA,0,0,515946.5,515946.5,0,"admin2"
"NGA","2011-03","yes",2569,21,NA,0,0,2205802.9,2205802.9,0,"admin2"
"NGA","2012-04","yes",49,0,NA,0,0,478720.9,478720.9,0,"admin2"
"NGA","2013-05","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2014-06","yes",19359,192,NA,0,0,12634423.9,12634423.9,0,"admin2|admin1"
"NGA","2015-07","yes",284,1,NA,0,0,887449.5,887449.5,0,"admin2"
"NGA","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"NGA","2017-09","yes",3786.5,NA,NA,0,0,1039828.8,1039828.8,0,"admin2"
"NGA","2018-10","yes",11911,NA,NA,0,0,1203076.8,1203076.8,0,"admin2"
"NGA","2019-11","yes",466.3333333,NA,NA,0,0,243056,243056,0,"admin2"
"NGA","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-03","yes",2258,NA,NA,0,0,478299.9,478299.9,0,"admin2|admin3"
"SLE","2013-04","yes",76,NA,NA,0,0,62750.2,62750.2,0,"admin3"
"SLE","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-06","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-08","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-02","yes",2151,NA,NA,0,0,464678.7,464678.7,0,"admin2|admin3"
"SLE","2013-03","yes",76,NA,NA,0,0,62750.2,62750.2,0,"admin3"
"SLE","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-05","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-01","yes",1369,32,NA,0,0,315771.7,315771.7,0,"admin2"
"SLE","2013-02","yes",205,NA,NA,0,0,649645,649645,0,"admin2|admin3"
"SLE","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-04","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-12","yes",205,NA,NA,0,0,649645,649645,0,"admin2|admin3"
"SLE","2013-01","yes",205,NA,NA,0,0,649645,649645,0,"admin2|admin3"
"SLE","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-06","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-09","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-10","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-11","yes",3275,NA,NA,0,0,475169.2,475169.2,0,"admin3|admin2"
"SLE","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-10","yes",25770,NA,NA,0,0,2470878.3,2470878.3,0,"admin3|admin2"
"SLE","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2014-12","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-02","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-04","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-09","yes",16307,239,NA,0,0,4302469.5,4302469.5,0,"admin2|admin1"
"SLE","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-03","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-08","yes",16307,239,NA,0,0,4302469.5,4302469.5,0,"admin2|admin1"
"SLE","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2016-12","yes",0,NA,NA,0,0,0,0,0,NA
"SLE","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2018-02","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"SLE","2012-07","yes",16250,239,NA,0,0,3991773.4,3991773.4,0,"admin2|admin1"
"SLE","2013-08","no",0,NA,NA,0,0,0,0,0,NA
